BVB_ID,player_name_x,player_country,DOB_x,home_town,resides,total_first,total_second,total_third,total_forth,total_played,total_points,podium%,height_inches_x,height_cm,DOB_date,DOB_str,big_stat_player_name,gender,player_name_y,DOB_y,height_inches_y
7287,Alejandro Ronconi,Argentina,1984-04-05,,,0.0,0.0,0.0,0.0,2.0,100.0,,73.0,185.42000000000002,1984-04-05,"April 5, 1984 (39 years old)",Alejandro Ronconi,M,Alejandro Ronconi,,
7288,Jerome Fredericks,South Africa,1975-03-23,Cape Town,Cape Town,0.0,0.0,0.0,0.0,8.0,258.0,,76.0,193.04,1975-03-23,"March 23, 1975 (48 years old)",Jerome Fredericks,M,Jerome Fredericks,1975-03-23,76.0
7289,Grant Goldschmidt,South Africa,1983-04-16,Cape Town,Cape Town,0.0,1.0,0.0,1.0,28.0,1244.0,,76.0,193.04,1983-04-16,"April 16, 1983 (40 years old)",Grant Goldschmidt,M,Grant Goldschmidt,1983-04-16,76.0
7290,Viktoriya Tarasova,Ukraine,1986-09-09,Dnipropetrovsk,,0.0,0.0,0.0,0.0,15.0,199.0,,70.0,177.8,1986-09-09,"September 9, 1986 (36 years old)",Viktoriya Tarasova,W,Viktoriya Tarasova,1986-09-09,70.0
7291,Natalia Shumeiko,Ukraine,1975-10-21,Kiev,Kyiv,0.0,0.0,0.0,1.0,23.0,251.0,,77.0,195.58,1975-10-21,"October 21, 1975 (47 years old)",Natalya Shumeyko,W,Natalya Shumeyko,1975-10-21,77.0
7292,Nongluk Khorsongnoen,Thailand,,,,0.0,0.0,0.0,0.0,2.0,34.0,,,,,,Nongluk Khorsongnoen,W,Nongluk Khorsongnoen,,
7293,Supunnee Doksuntia,Thailand,,,,0.0,0.0,0.0,0.0,4.0,64.0,,,,,,Supunnee Doksuntia,W,Supunnee Doksuntia,,
7294,Lim Poh Hong,Malaysia,1972-01-08,Selangor,Banting,0.0,0.0,0.0,0.0,4.0,47.0,,66.0,167.64000000000001,1972-01-08,"January 8, 1972 (51 years old)",Lim Poh Hong,W,Lim Poh Hong,1972-08-01,66.0
7295,Beh Shun Thing,Malaysia,1985-10-29,"Lumut, Perak",Sitiawan,0.0,0.0,0.0,0.0,15.0,181.0,,69.0,175.26,1985-10-29,"October 29, 1985 (37 years old)",Beh Shun Thing,W,Beh Shun Thing,1985-10-29,69.0
7296,Manokharan Iswari,Malaysia,1985-05-07,Pahang,Mentakab,0.0,0.0,0.0,0.0,8.0,102.0,,70.0,177.8,1985-05-07,"May 7, 1985 (38 years old)",Manokharan Iswari,W,Manokharan Iswari,1985-05-07,70.0
7297,Luk Teck Hua,Malaysia,1982-01-07,Puchong,Puchong,0.0,0.0,0.0,0.0,15.0,186.0,,68.0,172.72,1982-01-07,"January 7, 1982 (41 years old)",Luk Teck Hua,W,Luk Teck Hua,1980-07-01,68.0
7298,Camilla Nilsson,Sweden,1984-04-30,Söderala,Stockholm,0.0,0.0,1.0,2.0,64.0,1918.0,,68.0,172.72,1984-04-30,"April 30, 1984 (39 years old)",Camilla Nilsson,W,Camilla Nilsson,1984-04-30,68.0
7299,Matthias Wachter,Liechtenstein,1979-06-27,"Grabs, Switzerland",Vaduz,0.0,0.0,0.0,0.0,49.0,808.0,,74.0,187.96,1979-06-27,"June 27, 1979 (44 years old)",Matthias Wachter,M,Matthias Wachter,1979-06-27,74.0
7300,Brian Vahjen,United States,1979-09-18,"Greenwood, SC","Columbia, SC",0.0,0.0,0.0,0.0,1.0,2.0,,72.0,182.88,1979-09-18,"September 18, 1979 (43 years old)",Brian Vahjen,M,Brian Vahjen,1979-09-18,72.0
7301,Sara Dukes Johnson,United States,1982-04-26,"Danville, CA","Danville, CA",0.0,0.0,0.0,1.0,41.0,1796.0,,73.0,185.42000000000002,1982-04-26,"April 26, 1982 (41 years old)",Sara Johnson,W,Sara Johnson,1982-04-26,73.0
7302,Elsa Stegeman Binder,United States,1977-04-05,"Santa Cruz, CA","Forestville, CA",0.0,0.0,0.0,0.0,14.0,211.0,,69.0,175.26,1977-04-05,"April 5, 1977 (46 years old)",Elsa Binder,W,Elsa Binder,1977-04-05,69.0
7303,Eric Leeseberg,United States,1981-02-22,,"Bonita Springs, FL",0.0,0.0,0.0,0.0,15.0,285.0,,78.0,198.12,1981-02-22,"February 22, 1981 (42 years old)",Eric Leeseberg,M,Eric Leeseberg,1981-02-22,78.0
7304,Heath Griffin,United States,1973-02-03,,"Sumter, SC",0.0,0.0,0.0,0.0,3.0,32.0,,75.0,190.5,1973-02-03,"February 3, 1973 (50 years old)",Heath Griffin,M,Heath Griffin,1973-02-03,75.0
7305,Michael Vahjen,United States,,"Greenwood, SC","Greenwood, SC",0.0,0.0,0.0,0.0,1.0,2.0,,,,,,Michael Vahjen,M,Michael Vahjen,,
7307,Jack Delehanty,United States,1982-08-02,"Guilderland, NY","Fall River, MA",0.0,0.0,0.0,0.0,10.0,114.0,,76.0,193.04,1982-08-02,"August 2, 1982 (40 years old)",Jack Delehanty,M,Jack Delehanty,1982-08-02,76.0
7308,Robert Horneman,United States,1970-10-21,"Charlotte, NC","Charlotte, NC",0.0,0.0,0.0,0.0,2.0,6.0,,72.0,182.88,1970-10-21,"October 21, 1970 (52 years old)",Robert Horneman,M,Robert Horneman,1970-10-21,72.0
7309,Phil St. Pierre,United States,1974-02-07,"Holyoke, MA","Feeding Hills, MA",0.0,0.0,0.0,0.0,9.0,81.0,,74.0,187.96,1974-02-07,"February 7, 1974 (49 years old)",Phil St. Pierre,M,Phil St. Pierre,1974-02-07,74.0
7310,Amber Heimann,United States,1983-01-08,"Germantown, IL","Germantown, IL",0.0,0.0,0.0,0.0,1.0,4.0,,72.0,182.88,1983-01-08,"January 8, 1983 (40 years old)",Amber Heimann,W,Amber Heimann,1983-01-08,72.0
7311,Tricia Winter,United States,1984-02-14,"Germantown, IL","Germantown, IL",0.0,0.0,0.0,0.0,1.0,4.0,,73.0,185.42000000000002,1984-02-14,"February 14, 1984 (39 years old)",Tricia Winter,W,Tricia Winter,1984-02-14,73.0
7312,Todd Strassberger,United States,1983-02-01,"Alexandria, VA","Mullica Hill, NJ",1.0,0.0,2.0,0.0,41.0,5305.0,,73.0,185.42000000000002,1983-02-01,"February 1, 1983 (40 years old)",Todd Strassberger,M,Todd Strassberger,1983-02-01,73.0
7313,Becca Smith,United States,1985-04-11,"Somerset, MA","Tampa, FL",0.0,0.0,3.0,0.0,16.0,531.0,,68.0,172.72,1985-04-11,"April 11, 1985 (38 years old)",Becca Smith,W,Becca Smith,1985-04-11,68.0
7314,Rachel Smith,United States,1985-04-11,"Somerset, MA","Newport, RI",0.0,0.0,1.0,0.0,9.0,174.0,,68.0,172.72,1985-04-11,"April 11, 1985 (38 years old)",Rachel Smith,W,Rachel Smith,1985-04-11,68.0
7315,Paul MacDonald,United States,1980-04-03,"Annapolis, MD","San Diego, CA",0.0,0.0,0.0,0.0,43.0,883.0,,74.0,187.96,1980-04-03,"April 3, 1980 (43 years old)",Paul MacDonald,M,Paul MacDonald,1980-04-03,74.0
7316,Chase Andrews,United States,1974-09-04,"Tampa, FL","Provo, UT",0.0,0.0,0.0,0.0,8.0,101.0,,74.0,187.96,1974-09-04,"September 4, 1974 (48 years old)",Chase Andrews,M,Chase Andrews,1974-09-04,74.0
7317,Brad Stephens,United States,1970-03-08,,"Hendersonville, TN",0.0,0.0,0.0,0.0,2.0,52.0,,,,1970-03-08,"March 8, 1970 (53 years old)",Brad Stephens,M,Brad Stephens,1970-03-08,
7318,Wayne Holly,United States,1971-09-16,"Ashaway, RI","Ft. Lauderdale, FL",0.0,0.0,0.0,0.0,17.0,75.0,,70.0,177.8,1971-09-16,"September 16, 1971 (51 years old)",Wayne Holly,M,Wayne Holly,1971-09-16,70.0
7319,Jonathan Berkey,United States,1977-05-25,"Miami, FL","Miami, FL",0.0,0.0,0.0,0.0,2.0,28.0,,70.0,177.8,1977-05-25,"May 25, 1977 (46 years old)",Jonathan Berkey,M,Jonathan Berkey,1977-05-25,70.0
7320,Dave Merrill,United States,1973-05-07,"Talahassee, FL","Layton, UT",0.0,0.0,0.0,0.0,5.0,181.0,,72.0,182.88,1973-05-07,"May 7, 1973 (50 years old)",Dave Merrill,M,Dave Merrill,1973-05-07,72.0
7322,Michael Hayward,United States,1978-10-13,"Kenmore, NY","Kenmore, NY",0.0,0.0,0.0,0.0,1.0,2.0,,80.0,203.2,1978-10-13,"October 13, 1978 (44 years old)",Michael Hayward,M,Michael Hayward,1978-10-13,80.0
7323,Janelle Ruen Allen,United States,1980-11-22,"Coeur d'Alene, ID","Redondo Beach, CA",0.0,1.0,0.0,0.0,104.0,9260.0,,70.0,177.8,1980-11-22,"November 22, 1980 (42 years old)",Janelle Allen,W,Janelle Allen,1980-11-22,70.0
7324,David Ferroulo,United States,1972-11-09,,"Miami Beach, FL",0.0,0.0,0.0,0.0,2.0,2.0,,,,1972-11-09,"November 9, 1972 (50 years old)",David Ferroulo,M,David Ferroulo,1972-11-09,
7325,Chris Clark,United States,1969-04-02,"Lake Charles, LA","Katy, TX",0.0,0.0,0.0,0.0,1.0,4.0,,75.0,190.5,1969-04-02,"April 2, 1969 (54 years old)",Chris Clark,M,Chris Clark,1969-04-02,75.0
7326,Gary Moore,United States,1977-07-18,,"Virginia Beach, VA",0.0,0.0,0.0,0.0,3.0,68.0,,,,1977-07-18,"July 18, 1977 (45 years old)",Gary Moore,M,Gary Moore,1977-07-18,
7327,Rosalinda Masler,United States,1982-09-26,"Kahului, HI","Redondo Beach, CA",0.0,0.0,0.0,0.0,50.0,2602.0,,71.0,180.34,1982-09-26,"September 26, 1982 (40 years old)",Rosalinda Masler,W,Rosalinda Masler,1982-09-26,71.0
7328,Jason Stefon,United States,1977-10-18,"Baltic, CT","Cranston, RI",0.0,0.0,0.0,0.0,14.0,277.0,,76.0,193.04,1977-10-18,"October 18, 1977 (45 years old)",Jason Stefon,M,Jason Stefon,1977-10-18,76.0
7329,Capri Hilgendorf Grotowski,United States,,"West Palm Beach, FL","Deceased June 25, 2022",1.0,0.0,1.0,0.0,34.0,1482.0,,70.0,177.8,,April 9th,Capri Grotowski,W,Capri Grotowski,1984-04-09,70.0
7330,Rebecca Beilstein,United States,1972-12-12,"West Bend, WI","Cornelius, NC",0.0,0.0,0.0,0.0,1.0,4.0,,71.0,180.34,1972-12-12,"December 12, 1972 (50 years old)",Rebecca Beilstein,W,Rebecca Beilstein,1972-12-12,71.0
7331,Matthew Baker,United States,1982-05-29,"North Augusta, SC","Columbia, SC",0.0,0.0,0.0,0.0,2.0,154.0,,77.0,195.58,1982-05-29,"May 29, 1982 (41 years old)",Matthew Baker,M,Matthew Baker,1982-05-29,77.0
7332,Michael McAllister,United States,1977-07-05,,"Andover, CT",0.0,0.0,0.0,0.0,8.0,131.0,,75.0,190.5,1977-07-05,"July 5, 1977 (46 years old)",Michael McAllister,M,Michael McAllister,1977-07-05,75.0
7333,Michael Landis,United States,1970-02-12,"Pottsville, PA","Tampa, FL",0.0,0.0,0.0,0.0,2.0,6.0,,72.0,182.88,1970-02-12,"February 12, 1970 (53 years old)",Michael Landis,M,Michael Landis,1970-02-12,72.0
7334,Nicholas Sweat,United States,1984-12-17,"Naples, FL","Naples, FL",0.0,0.0,0.0,0.0,5.0,67.0,,69.0,175.26,1984-12-17,"December 17, 1984 (38 years old)",Nicholas Sweat,M,Nicholas Sweat,1984-12-17,69.0
7335,Brad Keenan,United States,1981-08-10,"Westminster, CA","Costa Mesa, CA",2.0,10.0,26.0,2.0,155.0,21869.0,,80.0,203.2,1981-08-10,"August 10, 1981 (41 years old)",Brad Keenan,M,Brad Keenan,1981-08-10,80.0
7336,Lisa Jenkins,United States,1968-04-20,"Red Oak, IA","Charlotte, NC",0.0,0.0,0.0,0.0,1.0,4.0,,66.0,167.64000000000001,1968-04-20,"April 20, 1968 (55 years old)",Lisa Jenkins,W,Lisa Jenkins,1968-04-20,66.0
7337,Hope Erickson,United States,1977-09-24,,"Santa Monica, CA",0.0,0.0,0.0,0.0,3.0,12.0,,,,1977-09-24,"September 24, 1977 (45 years old)",Hope Erickson,W,Hope Erickson,1977-09-24,
7338,Jason Fuller,United States,1974-08-25,"Albany, NY","Deerfield Beach, FL",0.0,0.0,0.0,0.0,1.0,4.0,,76.0,193.04,1974-08-25,"August 25, 1974 (48 years old)",Jason Fuller,M,Jason Fuller,1974-08-25,76.0
7339,Michelle DeSantis,United States,1976-07-18,"Hollywood, FL","Davie, FL",0.0,0.0,0.0,0.0,2.0,15.0,,70.0,177.8,1976-07-18,"July 18, 1976 (46 years old)",Michelle DeSantis,W,Michelle DeSantis,1976-07-18,70.0
7340,John Krejczyk,United States,1977-07-21,"Chicago, IL","Oak Lawn, IL",0.0,0.0,0.0,0.0,27.0,691.0,,80.0,203.2,1977-07-21,"July 21, 1977 (45 years old)",John Krejczyk,M,John Krejczyk,1977-07-21,80.0
7341,Shane Nelson,United States,1988-07-17,"Atlanta, GA","Chandler, AZ",0.0,0.0,0.0,0.0,14.0,73.0,,77.0,195.58,1988-07-17,"July 17, 1988 (34 years old)",Shane Nelson,M,Shane Nelson,1988-07-17,77.0
7342,Kimberly Lovett,United States,1978-11-26,"Yucaipa, CA","San Diego, CA",0.0,0.0,0.0,0.0,9.0,243.0,,66.0,167.64000000000001,1978-11-26,"November 26, 1978 (44 years old)",Kimberly Lovett,W,Kimberly Lovett,1978-11-26,66.0
7343,Colleen Smith,United States,1978-08-12,"Albuquerque, NM","San Diego, CA",0.0,0.0,0.0,0.0,31.0,591.0,,78.0,198.12,1978-08-12,"August 12, 1978 (44 years old)",Colleen Smith,W,Colleen Smith,1978-08-12,78.0
7344,Matthew Key,United States,1972-04-18,,"Palm City, FL",0.0,0.0,0.0,0.0,1.0,2.0,,,,1972-04-18,"April 18, 1972 (51 years old)",Matthew Key,M,Matthew Key,1972-04-18,
7345,Josh Acree,United States,1979-06-16,"Atlanta, GA","Clearwater, FL",0.0,0.0,0.0,0.0,1.0,2.0,,76.0,193.04,1979-06-16,"June 16, 1979 (44 years old)",Josh Acree,M,Josh Acree,1979-06-16,76.0
7346,Patrick McAneeny,United States,1969-04-02,,"Waterford, CT",0.0,0.0,0.0,0.0,1.0,4.0,,,,1969-04-02,"April 2, 1969 (54 years old)",Patrick McAneeny,M,Patrick McAneeny,1969-04-02,
7347,John Mertins,United States,1970-12-17,"Milwaukee, WI","Melbourne, FL",0.0,0.0,0.0,0.0,1.0,2.0,,75.0,190.5,1970-12-17,"December 17, 1970 (52 years old)",John Mertins,M,John Mertins,1970-12-17,75.0
7348,Cory Anfinson,United States,1973-07-10,"Sioux City, IA","Columbia, SC",0.0,0.0,0.0,0.0,1.0,2.0,,77.0,195.58,1973-07-10,"July 10, 1973 (49 years old)",Cory Anfinson,M,Cory Anfinson,1973-07-10,77.0
7349,Thea Chaplin,United States,1975-10-08,,"Irmo, SC",0.0,0.0,0.0,0.0,1.0,2.0,,,,1975-10-08,"October 8, 1975 (47 years old)",Thea Chaplin,M,Thea Chaplin,1975-10-08,
7350,Val Wieck,United States,,"Grand Island, NE","Dallas, TX",0.0,0.0,0.0,0.0,3.0,16.0,,72.0,182.88,,,Val Wieck,W,Val Wieck,,72.0
7351,Dene Clayton,United States,,,"Stuart, FL",0.0,0.0,0.0,0.0,1.0,4.0,,,,,,Dene Clayton,W,Dene Clayton,,
7352,Deana Newman,United States,1980-07-08,,"Ft. Lauderdale, FL",0.0,0.0,0.0,0.0,1.0,4.0,,,,1980-07-08,"July 8, 1980 (42 years old)",Deana Newman,W,Deana Newman,1980-07-08,
7353,Kristy Hartley,United States,1983-01-26,,"Bonita Springs, FL",0.0,0.0,0.0,0.0,13.0,187.0,,72.0,182.88,1983-01-26,"January 26, 1983 (40 years old)",Kristy Hartley,W,Kristy Hartley,1983-01-26,72.0
7354,David Reese,United States,1977-05-21,,"Miami Beach, FL",0.0,0.0,0.0,0.0,1.0,2.0,,,,1977-05-21,"May 21, 1977 (46 years old)",David Reese,M,David Reese,1977-05-21,
7355,Paul Facin,United States,1961-11-12,,"Walingford, CT",0.0,0.0,0.0,0.0,1.0,4.0,,,,1961-11-12,"November 12, 1961 (61 years old)",Paul Facin,M,Paul Facin,1961-11-12,
7356,Cabil Gibbs,United States,1979-04-11,,"Beverly Hills, CA",0.0,0.0,0.0,0.0,2.0,37.0,,,,1979-04-11,"April 11, 1979 (44 years old)",Cabil Gibbs,M,Cabil Gibbs,1979-04-11,
7357,Garrett Rasmussen,United States,1971-09-05,,"Fort Myers, FL",0.0,0.0,0.0,0.0,9.0,88.0,,70.0,177.8,1971-09-05,"September 5, 1971 (51 years old)",Garrett Rasmussen,M,Garrett Rasmussen,1971-09-05,70.0
7358,Brian Kobasa,United States,1979-03-20,,"Naples, FL",0.0,0.0,0.0,0.0,3.0,12.0,,,,1979-03-20,"March 20, 1979 (44 years old)",Brian Kobasa,M,Brian Kobasa,1979-03-20,
7359,Andrew Mack,United States,1981-04-29,,"Las Vegas, NV",0.0,0.0,0.0,0.0,9.0,50.0,,78.0,198.12,1981-04-29,"April 29, 1981 (42 years old)",Andrew Mack,M,Andrew Mack,1981-04-29,78.0
7360,William Chenoweth,United States,1984-05-17,"Orlando, FL","Orlando, FL",1.0,1.0,0.0,0.0,28.0,1326.0,,75.0,190.5,1984-05-17,"May 17, 1984 (39 years old)",William Chenoweth,M,William Chenoweth,1984-05-17,75.0
7361,Brandi Tenlen,United States,1982-10-12,"Lake Worth, FL","Juno Beach, FL",0.0,0.0,0.0,0.0,10.0,481.0,,,,1982-10-12,"October 12, 1982 (40 years old)",Brandi Tenlen,W,Brandi Tenlen,1982-10-12,
7362,Tom Kapron,United States,1968-10-02,,"Wellington, FL",0.0,0.0,0.0,0.0,1.0,2.0,,,,1968-10-02,"October 2, 1968 (54 years old)",Tom Kapron,M,Tom Kapron,1968-10-02,
7363,Robert Hoffman,United States,1970-01-12,,"Stuart, FL",0.0,0.0,0.0,0.0,1.0,2.0,,,,1970-01-12,"January 12, 1970 (53 years old)",Robert Hoffman,M,Robert Hoffman,1970-01-12,
7364,Donny Bass,United States,1980-11-20,,"Naples, FL",0.0,0.0,0.0,0.0,8.0,221.0,,75.0,190.5,1980-11-20,"November 20, 1980 (42 years old)",Donny Bass,M,Donny Bass,1980-11-20,75.0
7365,Mat Ogin,United States,1983-06-05,"Kingston, PA","Sewell, NJ",0.0,0.0,0.0,0.0,26.0,588.0,,80.0,203.2,1983-06-05,"June 5, 1983 (40 years old)",Mat Ogin,M,Mat Ogin,1983-06-05,80.0
7366,Mike Schmitz,United States,,,,0.0,0.0,0.0,0.0,1.0,4.0,,,,,,Mike Schmitz,M,Mike Schmitz,,
7367,David Gardella,United States,1969-10-13,,"Boca Raton, FL",0.0,0.0,0.0,0.0,1.0,4.0,,,,1969-10-13,"October 13, 1969 (53 years old)",David Gardella,M,David Gardella,1969-10-13,
7368,Amy Castro,United States,1981-03-05,,"Hollywood, FL",0.0,0.0,0.0,0.0,4.0,31.0,,67.0,170.18,1981-03-05,"March 5, 1981 (42 years old)",Amy Castro,W,Amy Castro,1981-03-05,67.0
7371,Mara Drazina,United States,1975-08-06,"San Francisco, CA","Hermosa Beach, CA",0.0,0.0,0.0,0.0,7.0,56.0,,71.0,180.34,1975-08-06,"August 6, 1975 (47 years old)",Mara Drazina,W,Mara Drazina,1975-08-06,71.0
7372,Andrea Peterson,United States,1980-10-13,"Los Angeles, CA","Hermosa Beach, CA",1.0,1.0,1.0,0.0,67.0,3907.0,,72.0,182.88,1980-10-13,"October 13, 1980 (42 years old)",Andrea Peterson,W,Andrea Peterson,1980-10-13,72.0
12529,Andrea Peters,Grenada,,,,,,,,,,,,,,,Andrea Peterson,W,Andrea Peterson,1980-10-13,72.0
7373,Crystal Carey,United States,1981-06-22,"New Kent, VA","Lakewood, CO",0.0,0.0,0.0,0.0,4.0,158.0,,72.0,182.88,1981-06-22,"June 22, 1981 (42 years old)",Crystal Carey,W,Crystal Carey,1981-06-22,72.0
7374,Allie Griffin,United States,1984-07-09,"Baton Rouge, LA","Rancho Palos Verdes, CA",0.0,0.0,0.0,0.0,11.0,172.0,,72.0,182.88,1984-07-09,"July 9, 1984 (38 years old)",Allie Griffin,W,Allie Griffin,1984-07-09,72.0
7375,Laurel Riechmann Miller,United States,1973-10-11,"Arcadia, CA","Los Angeles, CA",0.0,0.0,0.0,0.0,41.0,915.0,,73.0,185.42000000000002,1973-10-11,"October 11, 1973 (49 years old)",Laurel Miller,W,Laurel Miller,1973-10-11,73.0
7376,Matt Motter,United States,1984-08-06,,"Encinitas, CA",0.0,2.0,1.0,1.0,33.0,1996.0,,,,1984-08-06,"August 6, 1984 (38 years old)",Matt Motter,M,Matt Motter,1984-08-06,
7377,Patrick Munoz,United States,1986-09-21,,"Huntington Beach, CA",0.0,0.0,0.0,0.0,7.0,88.0,,75.0,190.5,1986-09-21,"September 21, 1986 (36 years old)",Patrick Munoz,M,Patrick Munoz,1986-09-21,75.0
7379,Erica Lott,United States,1984-10-18,,"Provo, UT",0.0,0.0,0.0,0.0,6.0,27.0,,,,1984-10-18,"October 18, 1984 (38 years old)",Erica Lott,W,Erica Lott,1984-10-18,
7380,Will Albaugh,United States,1978-02-08,"Nashville, TN","Seattle, WA",0.0,0.0,0.0,0.0,10.0,261.0,,,,1978-02-08,"February 8, 1978 (45 years old)",Will Albaugh,M,Will Albaugh,1978-02-08,
7382,Shelly Malone,United States,1975-03-28,"Ventura, CA","Playa Vista, CA",0.0,0.0,0.0,0.0,18.0,279.0,,69.0,175.26,1975-03-28,"March 28, 1975 (48 years old)",Shelly Malone,W,Shelly Malone,1975-03-28,69.0
7383,Ruthie Hambley,United States,1982-03-05,,"Torrance, CA",0.0,0.0,0.0,0.0,3.0,12.0,,,,1982-03-05,"March 5, 1982 (41 years old)",Ruthie Hambley,W,Ruthie Hambley,1982-03-05,
7385,Amanda Omar,United States,1977-01-22,,"Carpentersville, IL",0.0,0.0,0.0,0.0,2.0,10.0,,,,1977-01-22,"January 22, 1977 (46 years old)",Amanda Omar,W,Amanda Omar,1977-01-22,
7386,Rese McNatt,United States,1979-06-10,"Los Angeles, CA","Fullerton, CA",0.0,0.0,0.0,0.0,2.0,10.0,,72.0,182.88,1979-06-10,"June 10, 1979 (44 years old)",Rese McNatt,W,Rese McNatt,1979-06-10,72.0
7388,Logan Tom,United States,1981-05-25,"Salt Lake City, UT","Long Beach, CA",0.0,1.0,0.0,0.0,27.0,2310.0,,73.0,185.42000000000002,1981-05-25,"May 25, 1981 (42 years old)",Logan Tom,W,Logan Tom,1981-05-25,73.0
7389,April Ross,United States,1982-06-20,"Newport Beach, CA","Costa Mesa, CA",74.0,37.0,38.0,9.0,280.0,68925.0,,73.0,185.42000000000002,1982-06-20,"June 20, 1982 (41 years old)",April Ross,W,April Ross,1982-06-20,73.0
7390,William Lesho,United States,1981-05-29,,"Tucson, AZ",0.0,0.0,0.0,0.0,1.0,6.0,,,,1981-05-29,"May 29, 1981 (42 years old)",William Lesho,M,William Lesho,1981-05-29,
7391,Tyler Hildebrand,United States,1984-02-28,"Mesa, AZ","Newport Beach, CA",0.0,0.0,0.0,0.0,17.0,539.0,,76.0,193.04,1984-02-28,"February 28, 1984 (39 years old)",Tyler Hildebrand,M,Tyler Hildebrand,1984-02-28,76.0
7392,Clint Coe,United States,1982-05-08,"Quartz Hill, CA","Long Beach, CA",0.0,0.0,0.0,0.0,17.0,493.0,,75.0,190.5,1982-05-08,"May 8, 1982 (41 years old)",Clint Coe,M,Clint Coe,1982-05-08,75.0
7393,Angie Hall,United States,1978-06-20,,"San Diego, CA",0.0,0.0,0.0,0.0,36.0,764.0,,70.0,177.8,1978-06-20,"June 20, 1978 (45 years old)",Angie Hall,W,Angie Hall,1978-06-20,70.0
7394,Jenny Kropp,United States,1979-06-17,"Grand Island, NE","Redondo Beach, CA",15.0,12.0,8.0,0.0,105.0,14894.0,,74.0,187.96,1979-06-17,"June 17, 1979 (44 years old)",Jenny Kropp,W,Jenny Kropp,1979-06-17,74.0
7395,Laura Jong,United States,1961-11-26,"Los Angeles, CA","Los Angeles, CA",0.0,0.0,0.0,0.0,5.0,82.0,,61.0,154.94,1961-11-26,"November 26, 1961 (61 years old)",Laura Jong,W,Laura Jong,1961-11-26,61.0
7396,Alex Dale,United States,1982-02-11,"Gilbert, AZ","Scottsdale, AZ",0.0,0.0,0.0,0.0,23.0,1146.0,,74.0,187.96,1982-02-11,"February 11, 1982 (41 years old)",Alex Dale,M,Alex Dale,1982-02-11,74.0
7397,John Kovesdy,United States,1981-11-15,,"Scottsdale, AZ",0.0,0.0,0.0,0.0,1.0,3.0,,,,1981-11-15,"November 15, 1981 (41 years old)",John Kovesdy,M,John Kovesdy,1981-11-15,
7399,Man Zuo,China,1984-06-12,Sichuan,Cheng Du,0.0,1.0,0.0,2.0,35.0,3406.0,,71.0,180.34,1984-06-12,"June 12, 1984 (39 years old)",Man Zuo,W,Man Zuo,1982-06-12,71.0
7400,Hiromi Suzuki,Japan,1978-11-14,Kumagaya Saitama,Saitama-ken,0.0,0.0,0.0,0.0,46.0,1009.0,,73.0,185.42000000000002,1978-11-14,"November 14, 1978 (44 years old)",Hiromi Suzuki,W,Hiromi Suzuki,1978-11-14,73.0
7401,Michaela Eckl,Germany,1980-04-25,Munich,Munich,0.0,0.0,0.0,0.0,12.0,832.0,,70.0,177.8,1980-04-25,"April 25, 1980 (43 years old)",Michaela Eckl,W,Michaela Eckl,1980-04-25,70.0
7402,"Takemi ""Take"" Nishibori",Japan,1981-08-20,Hiratsuka,kariya,1.0,3.0,1.0,1.0,156.0,8993.0,,67.0,170.18,1981-08-20,"August 20, 1981 (41 years old)",Takemi Nishibori,W,Takemi Nishibori,1981-08-20,67.0
7403,Lily Markovic,Canada,1984-04-01,Sarajevo,Toronto,0.0,0.0,0.0,0.0,18.0,118.0,,69.0,175.26,1984-04-01,"April 1, 1984 (39 years old)",Lily Markovic,W,Lily Markovic,1984-04-01,69.0
7406,Eveliana Zandarin,Italy,,,,0.0,0.0,0.0,0.0,1.0,3.0,,,,,,Eveliana Zandarin,W,Eveliana Zandarin,,
7407,Chiara Leonardi,Italy,,,,0.0,0.0,0.0,0.0,1.0,3.0,,,,,,Chiara Leonardi,W,Chiara Leonardi,,
7408,Matt French,United States,1985-10-24,,"Chandler, AZ",0.0,0.0,0.0,0.0,1.0,3.0,,,,1985-10-24,"October 24, 1985 (37 years old)",Matt French,M,Matt French,1985-10-24,
7409,Randy Garcia,United States,1971-06-10,,"San Antonio, TX",0.0,0.0,0.0,0.0,3.0,12.0,,,,1971-06-10,"June 10, 1971 (52 years old)",Randy Garcia,M,Randy Garcia,1971-06-10,
7410,Laura Greene,United States,1981-09-25,"Yadkinville, NC","Chapel Hill, NC",0.0,0.0,0.0,0.0,2.0,6.0,,71.0,180.34,1981-09-25,"September 25, 1981 (41 years old)",Laura Greene,W,Laura Greene,1981-09-25,71.0
7411,Lindsey Berg,United States,1980-07-16,"Honolulu, HI","Santa Barbara, CA",0.0,0.0,0.0,0.0,1.0,6.0,,68.0,172.72,1980-07-16,"July 16, 1980 (42 years old)",Lindsey Berg,W,Lindsey Berg,1980-07-16,68.0
7412,Sean Allstot,United States,1983-01-15,"Grass Valley, CA","San Luis Obispo, CA",0.0,0.0,1.0,0.0,23.0,859.0,,74.0,187.96,1983-01-15,"January 15, 1983 (40 years old)",Sean Allstot,M,Sean Allstot,1983-01-15,74.0
7413,Dan Terry,United States,1980-07-01,"Santa Cruz, CA","Carpinteria, CA",0.0,0.0,0.0,0.0,8.0,89.0,,79.0,200.66,1980-07-01,"July 1, 1980 (43 years old)",Dan Terry,M,Dan Terry,1980-07-01,79.0
