player_id,player_name,player_country,DOB,home_town,resides,total_first,total_second,total_third,total_forth,total_played,total_points,podium%,height_inches,height_cm,DOB_date,DOB_str,big_stat_player_name
2776,Ringolds Stals,Latvia,1976-02-22,Valka,Smiltene,0.0,0.0,0.0,0.0,21.0,96.0,,74.0,187.96,1976-02-22,"February 22, 1976 (47 years old)",
2777,Austris Stals,Latvia,1977-10-08,Smiltene,Smiltene,1.0,0.0,2.0,1.0,48.0,508.0,,74.0,187.96,1977-10-08,"October 8, 1977 (45 years old)",Austris Stals
2778,Yuko Nakabayashi,Japan,1975-08-26,Osaka,Osaka,0.0,0.0,0.0,0.0,5.0,42.0,,67.0,170.18,1975-08-26,"August 26, 1975 (47 years old)",Yuko Nakabayashi
2779,Ayako Inoue,Japan,1976-02-15,,,0.0,0.0,0.0,0.0,6.0,51.0,,,,1976-02-15,"February 15, 1976 (47 years old)",Ayako Inoue
2780,Aoki Misae,Japan,,,,0.0,0.0,0.0,0.0,1.0,14.0,,,,,,
2781,Nakai Eri,Japan,,,,0.0,0.0,0.0,0.0,1.0,14.0,,,,,,
2782,Laszlo Racz,Hungary,1968-04-23,Szeged,Szeged,0.0,0.0,0.0,0.0,9.0,32.0,,72.0,182.88,1968-04-23,"April 23, 1968 (55 years old)",
2783,Balazs Buday,Hungary,1973-09-29,Szolnok,Budapest,0.0,0.0,0.0,0.0,8.0,28.0,,,,1973-09-29,"September 29, 1973 (49 years old)",
2784,Christian Noisternig,Austria,1972-01-04,Vienna,Zeiselmauer,0.0,0.0,0.0,0.0,14.0,75.0,,71.0,180.34,1972-01-04,"January 4, 1972 (51 years old)",
2785,Wolfgang Ziegler,Austria,1968-11-06,Vienna,Vienna,0.0,0.0,0.0,0.0,10.0,30.0,,75.0,190.5,1968-11-06,"November 6, 1968 (54 years old)",Wolfgang Ziegler
2786,Roland Jungwirth,Austria,1972-08-17,Pretoria,Vienna,0.0,0.0,0.0,0.0,7.0,22.0,,75.0,190.5,1972-08-17,"August 17, 1972 (50 years old)",
2787,Helmut Hirner,Austria,1978-07-26,Bruck an den Mur,Bruck an den Mur,0.0,1.0,0.0,0.0,18.0,53.0,,76.0,193.04,1978-07-26,"July 26, 1978 (44 years old)",Helmut Hirner
2788,Christian Reiter,Austria,1972-01-20,,,0.0,0.0,0.0,0.0,5.0,15.0,,,,1972-01-20,"January 20, 1972 (51 years old)",Christian Reiter
2789,Jorge Picas Carvalho,Portugal,1980-02-21,,,0.0,0.0,0.0,0.0,2.0,5.0,,,,1980-02-21,"February 21, 1980 (43 years old)",
2790,Miquel Campos,Portugal,,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,
2791,Filipe Cruz,Portugal,1975-02-05,,Esmoriz,0.0,0.0,0.0,0.0,2.0,4.0,,69.0,175.26,1975-02-05,"February 5, 1975 (48 years old)",
2792,Marco Silva,Portugal,,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,
2793,Mark Reilly,Canada,,,Toronto,0.0,0.0,0.0,0.0,14.0,213.0,,,,,,Mark Reilly
2794,Ricardo Fonseca,Portugal,1977-11-19,Lisboa,Lisboa,0.0,0.0,0.0,0.0,6.0,54.0,,75.0,190.5,1977-11-19,"November 19, 1977 (45 years old)",Ricardo Fonseca
2795,Isabel Lima,Portugal,1976-07-18,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,1976-07-18,"July 18, 1976 (46 years old)",
2796,Petra Ekblom,Sweden,1979-11-22,,,0.0,0.0,1.0,0.0,13.0,81.0,,,,1979-11-22,"November 22, 1979 (43 years old)",
2797,Karin Lundqvist,Sweden,1981-10-05,Stockholm,Skarholmen,1.0,2.0,2.0,1.0,123.0,6325.0,,74.0,187.96,1981-10-05,"October 5, 1981 (41 years old)",Karin Lundqvist
2798,Mariana Monteiro,Portugal,1980-12-03,,,0.0,0.0,0.0,0.0,2.0,5.0,,,,1980-12-03,"December 3, 1980 (42 years old)",
2799,Daniela Fernandes,Portugal,1980-04-30,"Caracas, Venezuela",Espinho,0.0,0.0,0.0,0.0,2.0,5.0,,,,1980-04-30,"April 30, 1980 (43 years old)",
2800,Joana Almeida,Portugal,1983-01-31,,,0.0,0.0,1.0,1.0,5.0,60.0,,,,1983-01-31,"January 31, 1983 (40 years old)",Joana Almeida
2801,Joana Figueiras,Portugal,1982-03-30,,,0.0,0.0,0.0,0.0,1.0,3.0,,,,1982-03-30,"March 30, 1982 (41 years old)",
2802,Katharina Münchmeyer,Austria,1979-08-12,Neunkirchen,Vienna,0.0,0.0,0.0,0.0,11.0,49.0,,,,1979-08-12,"August 12, 1979 (43 years old)",
2803,Nadeida Zorina,Russia,1976-06-30,,,0.0,0.0,0.0,0.0,8.0,123.0,,,,1976-06-30,"June 30, 1976 (47 years old)",Nadeida Zorina
2804,Oliga Ilina,Russia,2000-06-26,,,0.0,0.0,0.0,0.0,3.0,20.0,,,,2000-06-26,"June 26, 2000 (23 years old)",Oliga Ilina
2805,Natalia Abolmassova,Russia,,,,0.0,0.0,0.0,0.0,2.0,9.0,,,,,,
2806,Natalia Iachtchouk,Russia,,,,0.0,0.0,0.0,0.0,2.0,9.0,,,,,,
2807,Paula Semedo,Portugal,1967-06-02,,,0.0,0.0,0.0,0.0,1.0,7.0,,,,1967-06-02,"June 2, 1967 (56 years old)",
2808,Nathalie Dambendzet,Hungary,1975-07-05,Budapest,Budapest,0.0,0.0,0.0,2.0,9.0,77.0,,71.0,180.34,1975-07-05,"July 5, 1975 (48 years old)",Nathalie Dambendzet
2809,Kurt Nelson,United States,1977-01-17,"Laguna Beach, CA","Malibu, CA",0.0,0.0,0.0,0.0,3.0,10.0,,,,1977-01-17,"January 17, 1977 (46 years old)",
2810,Pietro Salvi,Italy,,,Arezzo,0.0,0.0,0.0,0.0,14.0,66.0,,,,,,
2811,Fabrizio Rolando,Italy,,,,0.0,0.0,0.0,0.0,4.0,14.0,,,,,,
2812,Mario Marolda,Italy,1976-12-05,Salerno,Battipaglia,0.0,0.0,0.0,0.0,3.0,8.0,,74.0,187.96,1976-12-05,"December 5, 1976 (46 years old)",Mario Marolda
2813,"Sergio
 Cordovana",Italy,1973-05-17,Mariano Comense (Co),Roma,,,,,,,,,,1973-05-17,"May 17, 1973 (50 years old)",
2814,David Badrignans,France,1976-07-30,Sete,,0.0,0.0,0.0,0.0,1.0,2.0,,,,1976-07-30,"July 30, 1976 (46 years old)",
2815,Jérémy Canaut,France,1982-11-08,Bon-le Duc,Asnieres les Dijon,0.0,0.0,0.0,0.0,3.0,16.0,,76.0,193.04,1982-11-08,"November 8, 1982 (40 years old)",
2816,Thierry Courtois,Belgium,1967-06-03,Liège,Bilzen,0.0,0.0,0.0,0.0,7.0,17.0,,,,1967-06-03,"June 3, 1967 (56 years old)",
2817,Frank Verbeeck,Belgium,1975-07-24,Hasselt,Zonhoven,0.0,0.0,0.0,0.0,2.0,4.0,,75.0,190.5,1975-07-24,"July 24, 1975 (47 years old)",
2818,Aurélie Barlier,France,1984-02-01,Lavaur,Ambres,0.0,0.0,0.0,0.0,1.0,2.0,,67.0,170.18,1984-02-01,"February 1, 1984 (39 years old)",
2819,Céline Gemise Fareau,France,1984-09-16,Versailles,Domene,0.0,0.0,0.0,2.0,55.0,2048.0,,67.0,170.18,1984-09-16,"September 16, 1984 (38 years old)",Celine Gemise Fareau
2820,Karin Butler,Switzerland,1977-04-21,Luzern,Luzern,0.0,0.0,0.0,0.0,2.0,13.0,,69.0,175.26,1977-04-21,"April 21, 1977 (46 years old)",
2822,Caroline Reb,France,1983-03-11,Gosier,Vitrolles,0.0,0.0,0.0,0.0,6.0,132.0,,65.0,165.1,1983-03-11,"March 11, 1983 (40 years old)",
2823,Solenne Frey,France,1983-04-29,Aix en Provence,Venelles,0.0,0.0,0.0,0.0,1.0,3.0,,67.0,170.18,1983-04-29,"April 29, 1983 (40 years old)",
2824,Natacha Reb,France,1980-03-15,Aix en Provence,Vitrolles,0.0,0.0,0.0,0.0,1.0,3.0,,,,1980-03-15,"March 15, 1980 (43 years old)",
2825,Stephanie Dehant,France,1978-08-19,Marseille,,0.0,0.0,0.0,0.0,1.0,7.0,,71.0,180.34,1978-08-19,"August 19, 1978 (44 years old)",
2826,Muriel Benazeth,France,1966-02-02,Agen,Aix-en-Provence,0.0,0.0,0.0,0.0,2.0,9.0,,70.0,177.8,1966-02-02,"February 2, 1966 (57 years old)",
2827,Nahid Shahalimi,Canada,1973-10-04,Afghanistan,Longuizuil,0.0,0.0,0.0,0.0,5.0,28.0,,,,1973-10-04,"October 4, 1973 (49 years old)",
2828,Sigrid Sumper,Austria,1980-03-13,Klagenfurt,Portschach,0.0,0.0,0.0,0.0,1.0,20.0,,,,1980-03-13,"March 13, 1980 (43 years old)",Sigrid Sumper
2829,Natalja Petrova,Latvia,1977-01-27,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,1977-01-27,"January 27, 1977 (46 years old)",
2830,Marija Senkane,Latvia,1976-05-07,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,1976-05-07,"May 7, 1976 (47 years old)",
2831,Katrin Petzold,Germany,1972-04-12,,Hamburg,0.0,0.0,0.0,0.0,1.0,2.0,,69.0,175.26,1972-04-12,"April 12, 1972 (51 years old)",
2832,Delia Schultrich,Germany,1970-11-10,Berlin,Rot am See,0.0,0.0,0.0,0.0,2.0,11.0,,71.0,180.34,1970-11-10,"November 10, 1970 (52 years old)",
2833,Helke Claasen,Germany,1977-03-16,Schwedtiioder,Berlin,0.0,0.0,1.0,2.0,90.0,5278.0,,72.0,182.88,1977-03-16,"March 16, 1977 (46 years old)",Helke Claasen
2834,Annette Romainczyk,Germany,1969-06-30,Munich,Starnberg,0.0,0.0,0.0,0.0,2.0,9.0,,69.0,175.26,1969-06-30,"June 30, 1969 (54 years old)",
2835,Anita Szabo,Hungary,1974-07-21,Budapest,Budapest,0.0,0.0,0.0,0.0,3.0,14.0,,72.0,182.88,1974-07-21,"July 21, 1974 (48 years old)",
2836,Inga Vetra,Latvia,1981-02-14,Kuldiga,Kuldiga,0.0,1.0,1.0,0.0,11.0,117.0,,72.0,182.88,1981-02-14,"February 14, 1981 (42 years old)",
2837,Inese Jursone,Latvia,1981-11-13,Limbazi,Limbazi,2.0,2.0,3.0,2.0,125.0,7751.0,,71.0,180.34,1981-11-13,"November 13, 1981 (41 years old)",Inese Jursone
2838,Michaela Grohmann,Germany,1964-12-02,Berlin,Berlin,0.0,0.0,0.0,0.0,2.0,28.0,,,,1964-12-02,"December 2, 1964 (58 years old)",
2840,Nicole Galle,Germany,1967-03-02,Hamburg,Hamburg,0.0,0.0,0.0,0.0,1.0,7.0,,69.0,175.26,1967-03-02,"March 2, 1967 (56 years old)",
2841,Beate Wand,Germany,1973-01-16,Muenster,Munster,0.0,0.0,0.0,0.0,1.0,7.0,,69.0,175.26,1973-01-16,"January 16, 1973 (50 years old)",
2842,Judith Deister Augoustides,South Africa,1975-04-10,"Cologne, Germany",Cape Town,0.0,1.0,0.0,1.0,49.0,958.0,,74.0,187.96,1975-04-10,"April 10, 1975 (48 years old)",Judith Augoustides
2843,Julia Krumbeck,Germany,1976-05-25,Cloppenburg,Köln,0.0,0.0,0.0,0.0,4.0,12.0,,,,1976-05-25,"May 25, 1976 (47 years old)",Julia Krumbeck
2845,Gabriele Freytag,Germany,1967-03-21,Weiden,Berlin,0.0,0.0,0.0,0.0,1.0,10.0,,68.0,172.72,1967-03-21,"March 21, 1967 (56 years old)",
2846,Martina Stoof,Germany,1974-07-15,Imenau,Berlin,0.0,0.0,0.0,0.0,13.0,290.0,,72.0,182.88,1974-07-15,"July 15, 1974 (48 years old)",Martina Stoof
2847,Lorenzo Simeon,Italy,1975-10-30,Torino,Torino,0.0,0.0,0.0,0.0,1.0,2.0,,76.0,193.04,1975-10-30,"October 30, 1975 (47 years old)",
2848,Matteo Varnier,Italy,1979-10-16,Sanremo,Arma di Taggia IM,0.0,4.0,1.0,2.0,71.0,5835.0,,78.0,198.12,1979-10-16,"October 16, 1979 (43 years old)",Matteo Varnier
2849,Luigi Martini,Italy,1971-11-26,Ravenna,Ravenna,0.0,0.0,0.0,0.0,3.0,10.0,,75.0,190.5,1971-11-26,"November 26, 1971 (51 years old)",
2850,Marcello Abbondanza,Italy,1970-08-24,Cesena,"Cesena, Forci",0.0,0.0,0.0,0.0,8.0,35.0,,,,1970-08-24,"August 24, 1970 (52 years old)",
2851,Vittorio Bortini,Italy,,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,
2852,Richard Muselik,Czech Republic,1976-03-02,Brno,Brno,0.0,0.0,0.0,0.0,2.0,4.0,,76.0,193.04,1976-03-02,"March 2, 1976 (47 years old)",
2853,Vratislav Stanek,Czech Republic,1976-11-07,Kraslice,Kraslice,0.0,0.0,0.0,0.0,2.0,4.0,,74.0,187.96,1976-11-07,"November 7, 1976 (46 years old)",
2854,Satoko Rei Nakamura,Japan,,,,0.0,0.0,0.0,0.0,2.0,23.0,,,,,,Satoko Nakamura
2855,Igei Naoko,Japan,,,,0.0,0.0,0.0,0.0,2.0,4.0,,,,,,Igei Naoko
2856,Chisato Unten,Japan,,,,0.0,0.0,0.0,0.0,1.0,4.0,,,,,,Chisato Unten
2858,Hishako Oda,Japan,,,,0.0,0.0,0.0,0.0,4.0,27.0,,,,,,Hishako Oda
2859,Line Jomphe,Canada,1979-10-22,"Quebec City, QC","Quebec City, QC",0.0,0.0,1.0,0.0,18.0,96.0,,69.0,175.26,1979-10-22,"October 22, 1979 (43 years old)",Line Jomphe
2860,Sarah Dawn Maxwell,Canada,1977-04-30,"Baie D'urfe, QC","Montreal, QC",1.0,1.0,0.0,1.0,88.0,2587.0,,69.0,175.26,1977-04-30,"April 30, 1977 (46 years old)",Sarah Maxwell
2861,Eri Honma,Japan,1981-08-04,,,0.0,0.0,0.0,0.0,5.0,30.0,,,,1981-08-04,"August 4, 1981 (41 years old)",Eri Honma
2862,Atsuko Tsuruta,Japan,1981-04-23,,,0.0,0.0,0.0,0.0,2.0,7.0,,,,1981-04-23,"April 23, 1981 (42 years old)",Atsuko Tsuruta
2863,Yoshie Tomioka,Japan,,,,0.0,0.0,0.0,0.0,1.0,18.0,,,,,,Yoshie Tomioka
2864,Misaki Yamakawa,Japan,1973-10-09,Sizuoka,Osaka,0.0,0.0,0.0,0.0,19.0,178.0,,,,1973-10-09,"October 9, 1973 (49 years old)",Misaki Yamakawa
2865,Jiri Koubek,Czech Republic,1979-03-31,,,0.0,0.0,0.0,0.0,3.0,33.0,,,,1979-03-31,"March 31, 1979 (44 years old)",Jiri Koubek
2866,Jaroslav Pavlas,Czech Republic,1979-01-01,Sumperk,Dolni Studenky,0.0,0.0,2.0,0.0,36.0,1230.0,,74.0,187.96,1979-01-01,"January 1, 1979 (44 years old)",Jaroslav Pavlas
2867,Steve Steppe,Belgium,,,,0.0,0.0,0.0,0.0,1.0,7.0,,,,,,Steve Steppe
2868,Tim Verschueren,Belgium,1978-12-24,Vosselaar,,0.0,0.0,0.0,0.0,10.0,204.0,,,,1978-12-24,"December 24, 1978 (44 years old)",Tim Verschueren
2869,Michal Biza,Czech Republic,1978-05-15,Prague- H. Pocernice,Prague- H. Pocernice,1.0,1.0,2.0,1.0,64.0,2193.0,,75.0,190.5,1978-05-15,"May 15, 1978 (45 years old)",Michal Biza
2870,Miroslav Svoboda,Czech Republic,1979-09-11,Uherske Hrakiste,Stare Nesto,0.0,0.0,1.0,0.0,13.0,113.0,,,,1979-09-11,"September 11, 1979 (43 years old)",Miroslav Svoboda
2871,Timour Petreaev,Israel,1977-10-27,"Kishinev, Moldova",Rishon-Le-Zion,0.0,0.0,0.0,0.0,14.0,56.0,,,,1977-10-27,"October 27, 1977 (45 years old)",Timour Petreaev
2872,Federico Corenstein,Israel,1977-05-10,Argentina,,0.0,0.0,0.0,0.0,3.0,6.0,,,,1977-05-10,"May 10, 1977 (46 years old)",Federico Corenstein
2873,Chicheng Zhao,China,1982-01-30,Jiangsu,Nanjing,0.0,0.0,0.0,0.0,8.0,25.0,,,,1982-01-30,"January 30, 1982 (41 years old)",Chicheng Zhao
2874,Shu Wang,China,,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,Shu Wang
2875,Ward Coucke,Belgium,1981-10-08,Waregem,Zulte,0.0,0.0,2.0,0.0,35.0,642.0,,76.0,193.04,1981-10-08,"October 8, 1981 (41 years old)",Ward Coucke
2876,David Brozak,Belgium,,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,David Brozak
2877,Ilias Zolastathiadis,Greece,1967-04-13,Thessaloniki,Athens,0.0,0.0,0.0,0.0,9.0,56.0,,73.0,185.42000000000002,1967-04-13,"April 13, 1967 (56 years old)",Ilias Zolastathiadis
2878,Andrea Tomatis,Italy,1978-04-09,Milan,Rome,0.0,1.0,1.0,3.0,106.0,5366.0,,78.0,198.12,1978-04-09,"April 9, 1978 (45 years old)",Andrea Tomatis
2879,Kristof Achten,Belgium,1978-09-04,Maaseik,Kinrool,0.0,0.0,0.0,0.0,2.0,4.0,,,,1978-09-04,"September 4, 1978 (44 years old)",Kristof Achten
2880,Alexandra Newell,England,,,,0.0,0.0,0.0,0.0,4.0,63.0,,,,,,Alexandra Newell
2881,Frank Vanghelue,Belgium,,,,,,,,,,,,,,,
2882,Morten Draegebo,Norway,1977-10-15,Bergen,Oslo,0.0,0.0,0.0,0.0,1.0,2.0,,71.0,180.34,1977-10-15,"October 15, 1977 (45 years old)",
2883,Lars Garder,Norway,1962-08-20,Sardsborg,Halden,0.0,0.0,0.0,0.0,5.0,10.0,,74.0,187.96,1962-08-20,"August 20, 1962 (60 years old)",
2884,Martin Hjeltnes,Norway,1975-03-11,,Nesoddtangen,0.0,0.0,0.0,0.0,2.0,4.0,,,,1975-03-11,"March 11, 1975 (48 years old)",
2885,Lars Jacob Boe,Norway,1974-09-28,Halden,Oslo,0.0,0.0,0.0,0.0,18.0,64.0,,76.0,193.04,1974-09-28,"September 28, 1974 (48 years old)",Lars Jacob Boe
2886,Maria Teresa Esparza Arroyo,Puerto Rico,1974-05-24,San Juan,San Juan,0.0,0.0,0.0,0.0,3.0,10.0,,,,1974-05-24,"May 24, 1974 (49 years old)",
2887,Karen Sutherland,Canada,1964-04-09,East York,Whitby,0.0,0.0,0.0,0.0,4.0,19.0,,70.0,177.8,1964-04-09,"April 9, 1964 (59 years old)",
2888,Laura Inward,Canada,1968-05-28,Toronto,"Toronto, ON",0.0,0.0,0.0,0.0,7.0,32.0,,,,1968-05-28,"May 28, 1968 (55 years old)",
2889,Renate Kleinhappl,Austria,1975-11-11,,,0.0,0.0,0.0,0.0,2.0,15.0,,,,1975-11-11,"November 11, 1975 (47 years old)",
2890,Jean Paul Leroux,Venezuela,1978-10-06,Caracas,Caracas,0.0,0.0,0.0,0.0,1.0,3.0,,,,1978-10-06,"October 6, 1978 (44 years old)",
2891,Eric Masson,Canada,1973-11-08,Montreal,Boucherville,0.0,0.0,0.0,0.0,7.0,21.0,,75.0,190.5,1973-11-08,"November 8, 1973 (49 years old)",
2892,Barbara Krebs,Switzerland,1980-09-19,Thun,Oey,0.0,0.0,0.0,0.0,1.0,3.0,,72.0,182.88,1980-09-19,"September 19, 1980 (42 years old)",
2893,Monica Gygax,Switzerland,1974-05-14,Bern,Konz,0.0,0.0,0.0,0.0,1.0,3.0,,64.0,162.56,1974-05-14,"May 14, 1974 (49 years old)",
2894,Sibylle Bulher,Switzerland,1966-03-18,Zurich,Baar,0.0,0.0,0.0,0.0,1.0,3.0,,69.0,175.26,1966-03-18,"March 18, 1966 (57 years old)",
2895,Patricia Dormann,Switzerland,1966-06-17,Luzern,Rapperswil,0.0,0.0,0.0,0.0,3.0,14.0,,68.0,172.72,1966-06-17,"June 17, 1966 (57 years old)",
2896,Simone Gasser,Switzerland,1975-02-19,Deipoldsau,Jona,0.0,0.0,0.0,0.0,3.0,12.0,,69.0,175.26,1975-02-19,"February 19, 1975 (48 years old)",
2897,Robin Liechti,Switzerland,1975-07-17,,Lutry,0.0,0.0,0.0,0.0,2.0,4.0,,,,1975-07-17,"July 17, 1975 (47 years old)",
2898,Sibylle Keller,Switzerland,1972-07-15,Winterthur,Zurich,0.0,0.0,0.0,0.0,2.0,14.0,,70.0,177.8,1972-07-15,"July 15, 1972 (50 years old)",Sibylle Keller
2899,Rami Morssy,Sweden,,,,0.0,0.0,0.0,0.0,3.0,8.0,,,,,,
2900,Carlos Rodriguez Marrero,Spain,,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,
2901,Angel Luis Rodriguez Vera,Spain,1974-02-07,Santa Cruz de Tenerife,,0.0,0.0,0.0,0.0,4.0,22.0,,73.0,185.42000000000002,1974-02-07,"February 7, 1974 (49 years old)",Luis Rodriguez
2902,David Gil,Spain,,,,0.0,0.0,0.0,0.0,1.0,3.0,,,,,,
2903,Victor Abreu Granados,Spain,,,,0.0,0.0,0.0,0.0,2.0,5.0,,,,,,
2904,Antonio Rojas Padron,Spain,1975-06-05,Gran Canaria,Ias Palmas G.C.,0.0,0.0,0.0,0.0,2.0,5.0,,,,1975-06-05,"June 5, 1975 (48 years old)",Antonio Rojas
2905,Shaun Furneaux,Canada,1976-10-15,London (Ontario),"London, ON",0.0,0.0,0.0,0.0,6.0,17.0,,73.0,185.42000000000002,1976-10-15,"October 15, 1976 (46 years old)",Shaun Furneaux
2906,Jasper Egan,Canada,1972-05-03,Montreal,"Kirkland, QC",0.0,0.0,0.0,0.0,5.0,6.0,,76.0,193.04,1972-05-03,"May 3, 1972 (51 years old)",Jasper Egan
2907,Cesar Bayan,Canada,1975-04-08,Manila,Pierrefonds,0.0,0.0,0.0,0.0,2.0,9.0,,68.0,172.72,1975-04-08,"April 8, 1975 (48 years old)",
2908,Ed Richardson,Canada,1968-06-06,Toronto,"Toronto, ON",0.0,0.0,0.0,0.0,2.0,9.0,,,,1968-06-06,"June 6, 1968 (55 years old)",
2909,Ruth Mariza Aceves Suro,Mexico,1969-05-26,Guadalajara,Guadalajara,0.0,0.0,0.0,0.0,6.0,18.0,,65.0,165.1,1969-05-26,"May 26, 1969 (54 years old)",Ruth Mariza
2910,Ligia Elizabeth Salazar Vanegas,El Salvador,1975-04-27,,,0.0,0.0,0.0,0.0,1.0,0.0,,67.0,170.18,1975-04-27,"April 27, 1975 (48 years old)",
2911,Cindy Phillips,Canada,1973-10-17,"Watford, ON","San Diego, CA",0.0,1.0,1.0,0.0,35.0,1700.0,,68.0,172.72,1973-10-17,"October 17, 1973 (49 years old)",Cindy Phillips
2912,Darlene Cort,Canada,,,,0.0,0.0,0.0,0.0,1.0,3.0,,,,,,
2913,Maria del Carmen Rangel,Mexico,1961-07-16,Morelia Michoacan,Morelia Michoacan,0.0,0.0,0.0,0.0,7.0,44.0,,66.0,167.64000000000001,1961-07-16,"July 16, 1961 (61 years old)",
2914,Dee MacAulay,Canada,1969-04-30,Toronto,"Toronto, ON",0.0,0.0,0.0,0.0,4.0,24.0,,,,1969-04-30,"April 30, 1969 (54 years old)",
2915,Gabriele Jobst,Canada,1972-08-01,Toronto,"Toronto, ON",0.0,0.0,0.0,0.0,32.0,521.0,,70.0,177.8,1972-08-01,"August 1, 1972 (50 years old)",Gabriele Jobst
2916,Alexandra Cole,Canada,1968-04-27,Hamilton (ON),"Mississauga, ON",0.0,0.0,0.0,0.0,3.0,12.0,,,,1968-04-27,"April 27, 1968 (55 years old)",
2917,Julie Cirone,Canada,1972-03-16,Toronto,"Scarborough, ON",0.0,0.0,0.0,0.0,3.0,12.0,,,,1972-03-16,"March 16, 1972 (51 years old)",
2918,Bente Rybinski,Canada,1965-10-30,Fredercia (DEN),Vancouver,0.0,0.0,0.0,0.0,5.0,33.0,,71.0,180.34,1965-10-30,"October 30, 1965 (57 years old)",
2919,Federica Tonon,Italy,1978-04-22,Motta di Livenza,"Honolulu, HI",,,,,,,,69.0,175.26,1978-04-22,"April 22, 1978 (45 years old)",Federica Tonon
2920,Margherita Chiavaro,Italy,1979-06-18,Catania,Trenestieri Etneo (CT),1.0,1.0,1.0,0.0,14.0,161.0,,,,1979-06-18,"June 18, 1979 (44 years old)",Margherita Chiavaro
2921,Rita Wolf,Hungary,1974-12-31,Budapest,Godollo,0.0,0.0,0.0,0.0,1.0,7.0,,72.0,182.88,1974-12-31,"December 31, 1974 (48 years old)",
2922,Rossella Berluti,Italy,1973-04-27,,,0.0,0.0,0.0,0.0,2.0,16.0,,,,1973-04-27,"April 27, 1973 (50 years old)",
2923,Irene Isidori,Italy,1976-02-13,Mondolfo,Marotta,0.0,0.0,0.0,1.0,10.0,60.0,,,,1976-02-13,"February 13, 1976 (47 years old)",Irene Isidori
2924,"Artemtsa ""Artemiza"" Vizcaino",Mexico,1981-10-19,Colima,,0.0,0.0,0.0,0.0,2.0,8.0,,68.0,172.72,1981-10-19,"October 19, 1981 (41 years old)",Artemtsa Vizcaino
2925,"Esmeralda ""Esme"" Lara Sicaeros",Mexico,,"Puerto Vallarta,  Jalisco",Ouerto Vallarta,0.0,0.0,0.0,0.0,1.0,2.0,,67.0,170.18,,,
2926,Maria Guadalupe Morales Perez,Mexico,1965-04-01,Valparaiso,Monterrey,0.0,0.0,0.0,0.0,2.0,6.0,,67.0,170.18,1965-04-01,"April 1, 1965 (58 years old)",
2927,Marcela Romero,Mexico,1968-11-04,Mexico,Mexico,0.0,0.0,0.0,0.0,1.0,3.0,,65.0,165.1,1968-11-04,"November 4, 1968 (54 years old)",
2928,"Maria Guadalupe ""Menchaca"" Romero Falconi",Mexico,1964-06-24,"Comalcalco, Tabasco",Guadalajara,0.0,0.0,0.0,0.0,2.0,5.0,,66.0,167.64000000000001,1964-06-24,"June 24, 1964 (59 years old)",
2929,Celina Garcia,Mexico,1978-06-10,Guadalajara,Guadalajara,0.0,0.0,0.0,0.0,2.0,5.0,,68.0,172.72,1978-06-10,"June 10, 1978 (45 years old)",
2930,Miriam Famoso Alvarez,Mexico,1978-05-24,Guadacajara Jausco,,0.0,0.0,0.0,0.0,1.0,3.0,,68.0,172.72,1978-05-24,"May 24, 1978 (45 years old)",
2931,Linda Heredia,Mexico,1968-02-05,Molzatlain,,0.0,0.0,0.0,0.0,2.0,43.0,,67.0,170.18,1968-02-05,"February 5, 1968 (55 years old)",
2932,Monica Valencia Salazar,Mexico,1975-03-10,Mexico,Mexico,0.0,0.0,0.0,0.0,8.0,46.0,,70.0,177.8,1975-03-10,"March 10, 1975 (48 years old)",Monica Valencia
2933,Humberto Pino,Venezuela,1971-07-20,Caracas,Caracas,0.0,0.0,0.0,0.0,2.0,5.0,,71.0,180.34,1971-07-20,"July 20, 1971 (51 years old)",
2934,Ivan Nieto,Venezuela,1973-04-15,,Guarenas,0.0,0.0,0.0,0.0,1.0,2.0,,,,1973-04-15,"April 15, 1973 (50 years old)",
2935,"Rafael ""Rana"" Venegas Martinez",Mexico,1971-01-12,Mexico,Morelos,0.0,0.0,0.0,0.0,2.0,4.0,,76.0,193.04,1971-01-12,"January 12, 1971 (52 years old)",
2936,"Cesar ""Apache"" Perez",Mexico,1975-05-03,,Colima,0.0,0.0,0.0,0.0,3.0,75.0,,72.0,182.88,1975-05-03,"May 3, 1975 (48 years old)",Cesar Perez
2937,Arturo Rodriguez,Mexico,,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,
2938,Juan Rodriguez,Mexico,1979-05-23,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,1979-05-23,"May 23, 1979 (44 years old)",
2939,"Juan Carlos ""Flaco"" Razo Guevara",Mexico,1969-07-13,Irapuato,Irapuato,0.0,0.0,0.0,0.0,7.0,48.0,,73.0,185.42000000000002,1969-07-13,"July 13, 1969 (53 years old)",Juan Razo
